cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
70	Tannerellaceae_Parabacteroides	Oscillospiraceae_Flavonifractor	3.8799678330805594e-05
71	Oscillospiraceae_Flavonifractor	Tannerellaceae_Parabacteroides	3.8799678330805594e-05
72	Barnesiellaceae_Barnesiella	Oscillospiraceae_Flavonifractor	4.0833067298044714e-05
73	Oscillospiraceae_Flavonifractor	Barnesiellaceae_Barnesiella	4.0833067298044714e-05
74	Muribaculaceae_Muribaculaceae	Prevotellaceae_Alloprevotella	5.62618439747129e-05
75	Prevotellaceae_Alloprevotella	Muribaculaceae_Muribaculaceae	5.62618439747129e-05
76	Prevotellaceae_Prevotella	Prevotellaceae_Paraprevotella	0.00020933653301607536
77	Prevotellaceae_Paraprevotella	Prevotellaceae_Prevotella	0.00020933653301607536
78	Muribaculaceae_Muribaculaceae	Oscillospiraceae_Flavonifractor	0.00023611465891820512
79	Oscillospiraceae_Flavonifractor	Muribaculaceae_Muribaculaceae	0.00023611465891820512
80	Tannerellaceae_Parabacteroides	Bacteroidaceae_Bacteroides	0.00029906577763990353
81	Bacteroidaceae_Bacteroides	Tannerellaceae_Parabacteroides	0.00029906577763990353
82	Veillonellaceae_Megasphaera	Coriobacteriaceae_Coriobacterium	0.00030579522104120924
83	Coriobacteriaceae_Coriobacterium	Veillonellaceae_Megasphaera	0.00030579522104120924
84	Prevotellaceae_Prevotella	Barnesiellaceae_Barnesiella	0.0003648618541289749
85	Barnesiellaceae_Barnesiella	Prevotellaceae_Prevotella	0.0003648618541289749
86	Prevotellaceae_Prevotella	Oscillospiraceae_Flavonifractor	0.0004508340632536329
87	Bacteroidaceae_Bacteroides	Prevotellaceae_Paraprevotella	0.0004508340632536329
88	Prevotellaceae_Paraprevotella	Bacteroidaceae_Bacteroides	0.0004508340632536329
89	Oscillospiraceae_Flavonifractor	Prevotellaceae_Prevotella	0.0004508340632536329
90	Prevotellaceae_Prevotella	Tannerellaceae_Parabacteroides	0.0006796603832346273
91	Enterobacteriaceae_Escherichia-Shigella	Corynebacteriaceae_Corynebacterium	0.0006796603832346273
92	Tannerellaceae_Parabacteroides	Prevotellaceae_Prevotella	0.0006796603832346273
93	Corynebacteriaceae_Corynebacterium	Enterobacteriaceae_Escherichia-Shigella	0.0006796603832346273
94	Ruminococcaceae_Subdoligranulum	Lachnospiraceae_Tyzzerella	0.0007235229969737274
95	Lachnospiraceae_Tyzzerella	Ruminococcaceae_Subdoligranulum	0.0007235229969737274
96	Oscillospiraceae_Colidextribacter	Oscillospiraceae_Flavonifractor	0.0008285223141834103
97	Oscillospiraceae_Flavonifractor	Oscillospiraceae_Colidextribacter	0.0008285223141834103
98	Barnesiellaceae_Coprobacter	Prevotellaceae_Paraprevotella	0.0010368619150864955
99	Prevotellaceae_Paraprevotella	Barnesiellaceae_Coprobacter	0.0010368619150864955
100	Tannerellaceae_Parabacteroides	Oscillospiraceae_Colidextribacter	0.0013105984304724989
101	Oscillospiraceae_Colidextribacter	Tannerellaceae_Parabacteroides	0.0013105984304724989
102	Prevotellaceae_Paraprevotella	Prevotellaceae_Alloprevotella	0.001425442133887572
103	Prevotellaceae_Alloprevotella	Prevotellaceae_Paraprevotella	0.001425442133887572
104	Barnesiellaceae_Barnesiella	Oscillospiraceae_Colidextribacter	0.003013544315091058
105	Oscillospiraceae_Colidextribacter	Barnesiellaceae_Barnesiella	0.003013544315091058
106	Hafniaceae_Hafnia-Obesumbacterium	Clostridiaceae_Clostridium_sensu_stricto_1	0.0033771979807694316
