Sample_ID	643	745	915	680	940	1075	1124	1192	1223	641	711	920	677	794	958	843	1087	1189	751	877	1024	764	875	1022	640	716	970	790	1026	1140
DKPMWHFRUGMUKF-GDYCBZMLSA-N	-0.13766857930713014	-0.2851249419461204	0.42279352125324976	1.092874542245735	-0.5143462293127583	-0.5785283129329768	0.34162476649685153	-0.3416247664968527	1.563760123008877e-15	-0.1482783347683118	0.633395068674303	-0.48511673390599125	-0.2294039945798933	0.25503666750251686	-0.025632672922623032	0.8093646228268205	-0.5475465250974331	-0.26181809772938747	-0.4091914887355183	-0.8032178415343142	1.2124093302698327	-0.6517339389142617	-0.5270676526998221	1.178801591614084	0.34480517010415934	0.0551264429252719	-0.3999316130294312	0.7142973989293289	-0.4073904926252799	-0.3069069063040493
BHQCQFFYRZLCQQ-OELDTZBJSA-N	-0.7175491402606914	0.5687290152877609	0.14882012497292868	3.4232120717857657	-1.7318003198285676	-1.691411751957198	0.48677779239782343	-0.48677779239782487	1.7151827175479518e-15	-1.9685817971887596	2.67017682792896	-0.701595030740201	-0.9707142919166654	1.323434432075865	-0.3527201401591993	1.9706750520143168	-0.9856992500180393	-0.9849758019962778	-0.2837636202234473	-2.442601368682869	2.726364988906317	-0.4607222968444856	-2.5345498860462348	2.9952721828907207	0.07706294743258155	0.7419790736695386	-0.8190420211021197	0.974381230057876	-0.4090276671409897	-0.5653535629168864
DKPMWHFRUGMUKF-KWXDGCAGSA-N	-0.21359572610979247	-0.2897131970161553	0.5033089231259475	0.0922792630570435	0.04035049693659225	-0.13262975999363574	0.31718651442451956	-0.3171865144245201	6.750065739942884e-16	0.0981448631557799	0.0211893332643177	-0.1193341964200976	0.14778002170655427	-0.19778450382070192	0.05000448211414768	0.6561480624210897	-0.6051489482673587	-0.050999114153730846	-0.4184288868392553	-0.2679855704496803	0.6864144572889358	-0.516284401021729	-0.13236228722234872	0.6486466882440779	0.46716789424266064	-0.14880783132348496	-0.3183600629191758	0.419495129251957	-0.24024009488133594	-0.1792550343706211
SMEROWZSTRWXGI-HVATVPOCSA-N	0.11656072728399872	-0.9360182165120479	0.8194574892280487	-0.6068048739322255	0.30487629587551224	0.3019285780567131	0.06725422703628207	-0.06725422703628327	1.3613869416179712e-15	0.33958758012790774	-0.05146403741419232	-0.2881235427137154	0.03064904722785008	-0.32208009735918713	0.29143105013133713	0.39605919736977524	-0.4491544610695499	0.05309526369977465	-0.06501077879685482	0.18972061735933676	-0.1247098385624821	0.24081737356490313	0.2418356697015192	-0.48265304326642217	0.2542657531731027	-0.1855812969455871	-0.06868445622751554	0.1370200007906196	0.20482398450387698	-0.34184398529449644
RUDATBOHQWOJDD-BSWAIDMHSA-N	-0.6230274024655587	-0.24882694459159824	0.8718543470571557	2.0762833546673884	-1.2696989593130104	-0.8065843953543783	0.47085931725353386	-0.4708593172535358	2.5882698526850046e-15	-0.6880899878334075	1.3819793796651212	-0.6938893918317145	-0.41103366127737484	0.5713823281025739	-0.16034866682519816	0.9455202823785792	-0.3989665865795218	-0.5465536957990572	-0.4148187552202135	-1.3611549507898502	1.7759737060100635	-0.27559197867822177	-0.902031578265671	1.1776235569438933	0.4405989350321236	0.39801040693847534	-0.8386093419705987	0.6280706445827947	-0.39207591248220397	-0.2359947321005908
KXGVEGMKQFWNSR-LLQZFEROSA-N	-0.341789001910651	-0.5696135706575751	0.9114025725682255	0.14576703709129724	-0.08669165647197416	-0.059075380619323124	0.23835150105747724	-0.2383515010574783	1.1864024343387492e-15	0.11917179772177725	-0.19471066854221467	0.07553887082043745	-0.3788184155215774	0.17028776830386916	0.20853064721770845	0.669205454854642	-0.46056517178235884	-0.20864028307228327	-0.09467577945799542	-0.3000998910368731	0.3947756704948687	-0.22909683636289385	-0.21009866508652436	0.43919550144941855	0.2916017607571369	0.05866705540140049	-0.3502688161585371	0.4171202199502623	-0.19840969815357393	-0.2187105217966886
RFDAIACWWDREDC-FRVQLJSFSA-N	-0.6445894740590977	-0.07976086449444772	0.7243503385535455	0.9780347611415668	-0.5983612202665158	-0.3796735408750511	0.2302869136287245	-0.23028691362872492	5.927742182593897e-16	-0.371446699359118	0.8442353524895576	-0.47278865313044	-0.6098231170969545	0.24537714135278044	0.36444597574417464	0.8867652428609462	-0.5122884109022171	-0.3744768319587288	-0.4991071340257027	-1.20114951565664	1.7002566496823424	-0.8322016309985794	-0.8899751069945739	1.722176737993154	0.07892772952315023	0.1191877326635976	-0.19811546218674744	1.5175348039150784	-0.31311334715943084	-1.2044214567556482
GHCZAUBVMUEKKP-GYPHWSFCSA-N	-0.29511274941957566	-0.22238983282615674	0.517502582245731	1.3562494448573863	-0.7493980368744961	-0.6068514079828902	-0.12246576693970238	0.12246576693970065	2.4076633742997755e-15	-0.21355551404582343	0.46845425731352386	-0.2548987432677009	-0.06720763143557325	0.1344152628711473	-0.06720763143557325	0.12897549756423315	-0.06448774878211634	-0.06448774878211634	-0.7117355746862257	-0.7390376322122897	1.450773206898515	-0.626088917397432	-0.2193181045293099	0.8454070219267424	0.17356533742025604	0.05143075491477546	-0.22499609233503137	0.933765874647903	-0.4668829373239517	-0.4668829373239517
WVULKSPCQVQLCU-BUXLTGKBSA-N	-0.5614706841200112	-0.21022974649350118	0.7717004306135131	0.097362541129801	-0.052778636696526236	-0.04458390443327468	0.2271752597677113	-0.22717525976771144	3.0017585459655497e-16	0.4385263919958895	-0.43843695440833913	-8.943758755030298e-05	-0.21986202898039167	0.006248957240836817	0.21361307173955496	0.11106358565079114	-0.33589450323661774	0.22483091758582674	-0.5151663608799087	-0.24295856298443197	0.7581249238643409	-0.6591026989245365	0.07909342538789099	0.5800092735366459	0.2148890950231797	-0.007124225852366791	-0.20776486917081302	1.2007506565280603	-0.602326366778972	-0.5984242897490888
XBSQTYHEGZTYJE-OETIFKLTSA-N	-0.025220823744632512	0.010257125346988472	0.014963698397644507	-0.08994329404312174	0.39730631957856644	-0.30736302553544464	0.04577690670420045	-0.04577690670420025	-1.9295845587007928e-16	0.2522226708615579	0.15419709478644622	-0.40641976564800397	-0.22239800849630678	0.11119900424815335	0.11119900424815335	-0.11158195545671244	-0.4438581639847571	0.5554401194414693	0.03289980978291551	-0.12236545335921466	0.08946564357629917	0.1968252468801868	0.1164067435293881	-0.3132319904095749	0.23068624313588082	-0.37441900695238917	0.14373276381650837	0.46500703685891465	-0.2325035184294573	-0.2325035184294573
