cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
72	Prevotellaceae_Paraprevotella	Bacteroidaceae_Bacteroides	0.00013662263945467238
73	Bacteroidaceae_Bacteroides	Tannerellaceae_Parabacteroides	0.00019275132711916575
74	Tannerellaceae_Parabacteroides	Bacteroidaceae_Bacteroides	0.00019275132711916575
75	Prevotellaceae_Alloprevotella	Sutterellaceae_Sutterella	0.0006674731272522498
76	Sutterellaceae_Sutterella	Prevotellaceae_Alloprevotella	0.0006674731272522498
77	Oscillospiraceae_Colidextribacter	Barnesiellaceae_Coprobacter	0.0007287440878473783
78	Barnesiellaceae_Coprobacter	Oscillospiraceae_Colidextribacter	0.0007287440878473783
79	Prevotellaceae_Alloprevotella	Tannerellaceae_Parabacteroides	0.0007470596228096764
80	Tannerellaceae_Parabacteroides	Prevotellaceae_Alloprevotella	0.0007470596228096764
81	Lachnospiraceae_Tyzzerella	Eubacteriaceae_Eubacterium	0.0007470596228096764
82	Eubacteriaceae_Eubacterium	Lachnospiraceae_Tyzzerella	0.0007470596228096764
83	Barnesiellaceae_Barnesiella	Prevotellaceae_Prevotella	0.000782683057624924
84	Prevotellaceae_Prevotella	Barnesiellaceae_Barnesiella	0.000782683057624924
85	Prevotellaceae_Alloprevotella	Muribaculaceae_Muribaculaceae	0.0009433734364563475
86	Muribaculaceae_Muribaculaceae	Prevotellaceae_Alloprevotella	0.0009433734364563475
87	Clostridiaceae_Clostridium_sensu_stricto_1	Hafniaceae_Hafnia-Obesumbacterium	0.000950315923232583
88	Hafniaceae_Hafnia-Obesumbacterium	Clostridiaceae_Clostridium_sensu_stricto_1	0.000950315923232583
89	Barnesiellaceae_Barnesiella	Tannerellaceae_Parabacteroides	0.001219947447054049
90	Tannerellaceae_Parabacteroides	Barnesiellaceae_Barnesiella	0.001219947447054049
91	Tannerellaceae_Parabacteroides	Muribaculaceae_Muribaculaceae	0.0013158053639582077
92	Muribaculaceae_Muribaculaceae	Tannerellaceae_Parabacteroides	0.0013158053639582077
93	Bacteroidaceae_Bacteroides	Muribaculaceae_Muribaculaceae	0.0019656905270820126
94	Muribaculaceae_Muribaculaceae	Bacteroidaceae_Bacteroides	0.0019656905270820126
95	Lachnospiraceae_Blautia	Atopobiaceae_Libanicoccus	0.002003190742115159
96	Atopobiaceae_Libanicoccus	Lachnospiraceae_Blautia	0.002003190742115159
97	Prevotellaceae_Alloprevotella	Succinivibrionaceae_Anaerobiospirillum	0.002715973544980547
98	Succinivibrionaceae_Anaerobiospirillum	Prevotellaceae_Alloprevotella	0.002715973544980547
99	Clostridiaceae_Clostridium_sensu_stricto_1	Atopobiaceae_uncultured	0.0027902882087839417
100	Atopobiaceae_uncultured	Clostridiaceae_Clostridium_sensu_stricto_1	0.0027902882087839417
101	Barnesiellaceae_Barnesiella	Oscillospiraceae_Flavonifractor	0.0027966625205058486
102	Oscillospiraceae_Flavonifractor	Barnesiellaceae_Barnesiella	0.0027966625205058486
103	Sutterellaceae_Sutterella	Succinivibrionaceae_Anaerobiospirillum	0.0030706762432406182
104	Succinivibrionaceae_Anaerobiospirillum	Sutterellaceae_Sutterella	0.0030706762432406182
105	uncultured_uncultured	Eubacteriaceae_Eubacterium	0.0031231018136956977
106	Eubacteriaceae_Eubacterium	uncultured_uncultured	0.0031231018136956977
107	Prevotellaceae_Paraprevotella	Barnesiellaceae_Coprobacter	0.0033947771251172073
108	Barnesiellaceae_Coprobacter	Prevotellaceae_Paraprevotella	0.0033947771251172073
109	Prevotellaceae_Paraprevotella	Muribaculaceae_Muribaculaceae	0.003397111813906852
110	Muribaculaceae_Muribaculaceae	Prevotellaceae_Paraprevotella	0.003397111813906852
111	Barnesiellaceae_Barnesiella	Prevotellaceae_Paraprevotella	0.0037393304156152643
112	Prevotellaceae_Paraprevotella	Barnesiellaceae_Barnesiella	0.0037393304156152643
113	Barnesiellaceae_Barnesiella	Prevotellaceae_Alloprevotella	0.003752661534736997
114	Prevotellaceae_Alloprevotella	Barnesiellaceae_Barnesiella	0.003752661534736997
115	Clostridiaceae_Clostridium_sensu_stricto_1	Streptococcaceae_Streptococcus	0.004183796900891514
116	Streptococcaceae_Streptococcus	Clostridiaceae_Clostridium_sensu_stricto_1	0.004183796900891514
117	Saccharimonadales_Saccharimonadales	uncultured_uncultured	0.004506288922220542
118	uncultured_uncultured	Saccharimonadales_Saccharimonadales	0.004506288922220542
119	Coriobacteriaceae_Coriobacterium	Atopobiaceae_Olsenella	0.005898560946640413
120	Atopobiaceae_Olsenella	Coriobacteriaceae_Coriobacterium	0.005898560946640413
121	Hafniaceae_Hafnia-Obesumbacterium	Enterococcaceae_Enterococcus	0.006254600251882123
122	Enterococcaceae_Enterococcus	Hafniaceae_Hafnia-Obesumbacterium	0.006254600251882123
123	Selenomonadaceae_Megamonas	Veillonellaceae_Megasphaera	0.006265039476440267
124	Veillonellaceae_Megasphaera	Selenomonadaceae_Megamonas	0.006265039476440267
125	Barnesiellaceae_Barnesiella	Muribaculaceae_Muribaculaceae	0.00654121145576124
126	Muribaculaceae_Muribaculaceae	Barnesiellaceae_Barnesiella	0.00654121145576124
127	Oscillospiraceae_Flavonifractor	Prevotellaceae_Prevotella	0.006614395093012306
128	Prevotellaceae_Prevotella	Oscillospiraceae_Flavonifractor	0.006614395093012306
129	Atopobiaceae_uncultured	Veillonellaceae_Allisonella	0.00803102115136464
130	Veillonellaceae_Allisonella	Atopobiaceae_uncultured	0.00803102115136464
131	Tannerellaceae_Parabacteroides	Prevotellaceae_Prevotella	0.012910113855232375
132	Prevotellaceae_Prevotella	Tannerellaceae_Parabacteroides	0.012910113855232375
133	Oscillospiraceae_Flavonifractor	Lachnospiraceae_Oribacterium	0.014335216038664477
134	Lachnospiraceae_Oribacterium	Oscillospiraceae_Flavonifractor	0.014335216038664477
135	Akkermansiaceae_Akkermansia	Ruminococcaceae_Subdoligranulum	0.017669206321538275
136	Ruminococcaceae_Subdoligranulum	Akkermansiaceae_Akkermansia	0.017669206321538275
137	Tannerellaceae_Parabacteroides	Oscillospiraceae_Colidextribacter	0.019412965795597183
138	Oscillospiraceae_Colidextribacter	Tannerellaceae_Parabacteroides	0.019412965795597183
139	Bacteroidaceae_Bacteroides	Lachnospiraceae_[Ruminococcus]_gnavus_group	0.020127470157274806
140	Lachnospiraceae_[Ruminococcus]_gnavus_group	Bacteroidaceae_Bacteroides	0.020127470157274806
141	Bacteroidaceae_Bacteroides	Oscillospiraceae_Flavonifractor	0.021024686951246287
142	Prevotellaceae_Alloprevotella	Prevotellaceae_Paraprevotella	0.021024686951246287
143	Saccharimonadales_Saccharimonadales	Lachnospiraceae_GCA-900066575	0.021024686951246287
144	Oscillospiraceae_Flavonifractor	Bacteroidaceae_Bacteroides	0.021024686951246287
