Sample_ID	QTBSBXVTEAMEQO-UHFFFAOYSA-N	XBDQKXXYIPTUBI-UHFFFAOYSA-N	FERIUCNNQQJTOY-UHFFFAOYSA-N	GWYFCOCPABKNJV-UHFFFAOYSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	BHQCQFFYRZLCQQ-OELDTZBJSA-N	DKPMWHFRUGMUKF-KWXDGCAGSA-N	SMEROWZSTRWXGI-HVATVPOCSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	KXGVEGMKQFWNSR-LLQZFEROSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	WVULKSPCQVQLCU-BUXLTGKBSA-N	XBSQTYHEGZTYJE-OETIFKLTSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	MTCFGRXMJLQNBG-REOHCLBHSA-N	ZDXPYRJPNDTMRX-VKHMYHEASA-N	ODKSFYDXXFIFQN-BYPYZUCNSA-N	DHMQDGOQFOQNFH-UHFFFAOYSA-N	CKLJMWTZIZZHCS-REOHCLBHSA-N	AYFVYJQAPQTCCC-GBXIJSLDSA-N	QNAYBMKLOCPYGJ-REOHCLBHSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	ONIBWKKTOPOVIA-BYPYZUCNSA-N	AHLPHDHHMVZTML-BYPYZUCNSA-N	KDXKERNSBIXSRK-YFKPBYRVSA-N	FFEARJCKVFRZRR-BYPYZUCNSA-N	KZSNJWFQEVHDMF-BYPYZUCNSA-N	AGPKZVBTJJNPAG-WHFBIAKZSA-N	ROHFNLRQFUQHCH-YFKPBYRVSA-N	COLNVLDHVKWLRT-QMMMGPOBSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	WHUUTDBJXJRKMK-VKHMYHEASA-N	OUYCCCASQSFEME-QMMMGPOBSA-N
1192	2661.7504328410128	1428.2909026586824	1027.713414630434	100.59753133159964	0.2307300247056717	0.39001626212715457	0.936110616329494	124.63522437330593	8.39008366739547	271.0958665035309	0.011070297088953452	0.01711457662574252	0.08277493325076657	0.006317938293989773	0.34369766058458445	0.305767266455126	0.09189862147805364	1.0638372834368075	7.2902300640863675	10.139676267960619	32.195797566938666	56.01964686675693	7.840235741049774	28.30231656309689	79.23848767476031	29.35635615568127	75.90819043059108	3.1215721432463672	34.24222437326886	4.066957782885063	80.1321229937206	23.667184024174936	36.03091677095993	30.461825377309843	44.91062436152452	37.330614525537314	12.67274061651773	524.5114844938244	600.0854292425012
1223	2761.2604380074395	1097.6465079019447	1188.6627954918579	73.38375662817971	0.6157884872327857	3.6333703369904957	2.0835497221233243	108.17505118598527	18.46618537763227	466.4445346694563	0.014878983350784171	0.01711457662574252	0.11799049636911882	0.008627731483927061	2.947697293519514	2.7715839446695756	0.14043346277402685	6.838648735814813	14.573717096064435	3.257907397217793	28.16226145164544	139.67190157126382	15.176272686483978	27.596107353953403	89.48635880961632	30.739254942187888	71.00865892021469	2.625107656398081	43.60873073347283	4.533715610541737	56.941849693546075	25.095912790999346	29.91188269716034	27.44243524591436	39.475401283927404	42.25846907711668	18.460572712787194	645.6552166488658	503.1488242293851
641	3036.034295526668	1729.413541234899	1681.360470046789	268.9464443640917	0.5938476754475863	3.1031658700814106	1.8363794673775309	177.07279433805613	21.85195281429396	799.0229097773366	0.04238416261383505	0.01549983630213905	0.27957173367051424	0.009547981800713461	0.42613717218346986	0.8195848599962798	0.041770315741122485	2.8423645575716407	14.540789678225051	6.490343178649409	20.217825930418297	57.00452775157248	7.599838384125314	24.54332978296342	137.5175114639561	29.515317641638607	62.0033684907327	3.622902210370202	32.1861449301829	7.686838795119664	70.13533158656071	30.17264008275079	21.85245151209226	22.358522456718813	26.955417462215376	24.723868638317683	15.883165833050375	720.9920426785022	401.278021059301
676	2352.4957524840975	1097.1403265879562	270.0812278216571	74.08007655487289	0.3834723660499945	0.7182310937699699	1.7258120703489674	208.3179282412189	3.850700725464112	548.9004542488046	0.03080914500913115	0.01711457662574252	0.06605239221358845	0.019821575140522126	2.376385071169016	1.4235015505038489	0.17271649729061875	3.3760643682359937	4.6302304100621585	43.86821192566817	37.691726691904414	41.59730201172034	18.556286542934075	42.584516698256046	335.05156849544863	34.34066219481692	114.06350379158472	5.7254309747252385	49.26464920615144	6.311292658916425	107.69864044560967	45.34784040167678	54.76323926860694	46.31110012623583	74.0553267342695	66.83031147923616	15.8974043571988	583.5409506130101	296.4330811720566
711	3693.423939768583	1712.095178105688	1597.3323406359525	74.08007655487289	1.3481648496573715	130.91625332382517	1.6550227277047094	109.12246719851935	161.3838611791096	536.6649056491941	0.13918271907359983	0.03521111337922121	0.08323255412429466	0.008370904214075683	462.6445639293524	113.4825029705787	1.659981610790062	203.86980209678964	60.3939900458192	362.09232059912955	11.975865251307436	303.37501594692736	6.616527522572891	38.2851029502176	81.30379043954372	25.54623961016474	52.72583534014394	10.814703597307993	17.848115227056507	2.2401102004226736	19.05058285582495	19.061117597449734	30.807468420284263	21.855888050600463	31.05352618173807	44.76938801105194	34.34653207777793	1418.6896310765026	203.2097455620713
920	3248.1664002407706	573.5076368437333	738.507182770899	74.08007655487289	0.37543181575520795	10.62161604350209	1.3478170504310765	76.10379478126926	21.676973706847058	759.0488234223063	0.03741913224029347	0.014578471735946378	0.1665679006227767	0.002980246160703553	8.746471206129604	0.8921470274828672	0.025527761503086225	2.0500736871877576	10.10128286174605	14.218166493940322	14.679703764189211	15.090143485230378	6.616527522572891	11.578688966371466	50.69659981962211	16.23978406020268	36.88205197077959	5.848993741066963	11.22543969249374	5.664140843201721	18.228536178229493	14.449756031735129	18.83832605017837	22.16177691800331	20.76563114279219	16.561871855368025	12.047240816528598	199.22628962812004	166.91188605001733
677	4165.50165614748	1396.248684350856	487.84517540176034	66.83218593017936	0.49004913664854377	0.30456424040328345	1.7349912872443396	56.68980507981636	1.7964627462746527	437.32773917483553	0.017905818124344247	0.01711457662574252	0.1760161407210284	0.004914649536765829	0.5239198813544966	0.11064825337941055	0.06404230358347626	0.7627661439443866	10.10128286174605	10.139676267960619	23.994506405048813	28.3100044804751	8.923409694211331	19.494001810425434	107.4171012053986	21.459759267820353	59.76822099482493	5.848993741066963	20.750045862255096	7.208876501400374	51.29005671602316	33.19487831948782	21.403612102414186	12.19189452136584	19.562689362263185	19.963952606106407	5.598559549076455	449.06091427325003	401.27446572817945
748	2888.488821414209	1636.3603393743015	980.7199102129513	95.54099386781535	0.4422548405950896	0.20777332031519177	1.3450932651789158	26.25527290585623	21.76446326057051	186.48338504604737	0.03080914500913115	0.01711457662574252	0.02488296622478368	0.008370904214075683	0.21641908416537375	0.1918958753161552	0.0296185768926273	0.5885458915427424	8.06023437863763	10.139676267960619	25.53476641267376	19.15527585943405	5.396884105372685	21.459588249046043	162.94929135084416	24.988138273653284	70.2319056211717	4.435276372464776	24.318444349054957	10.437337224281876	63.570653734579025	22.49379059466546	25.354126247920092	33.73504125131226	34.30335768180929	26.82572454310719	11.176224439431568	504.0386346030605	453.9142509941084
794	3246.4517958076895	1715.1562937426306	1102.3492156374957	23.171284227912228	0.867201272722855	10.248064433371658	1.0129181793188493	20.725339438984513	24.786539048951536	891.2942130203336	0.05731670283882421	0.02224865038684864	0.23158507611744295	0.008370904214075683	4.098218853327346	0.8640891320567354	0.25016360550285677	6.868962967037275	71.72186793369706	203.33743055503703	17.549037719014706	114.35945151533215	8.440396808828535	15.8981815715281	141.11701769892954	27.459633305166218	32.18706090603636	3.494535582888587	26.51253068799061	2.929542298506673	31.89416242840287	12.262887387641177	10.704897212091431	7.454028527077458	10.43238240876894	9.187115678150526	18.60539133247402	1358.4344664080977	310.1249412100853
958	3006.728360300873	1749.605135310024	787.6988167045475	36.084026318195086	0.6334317869592877	1.6663233801267565	1.5128529055150668	89.5418532653427	6.267664132984459	929.8169663332994	0.06489849315553177	0.01711457662574252	0.290798189078597	0.008370904214075683	22.85194445402707	0.824459269121452	0.04809457214301604	6.580087450518373	7.374175388181038	8.401731051944601	17.95576661017741	30.637197023724536	5.409747976151272	14.834831206287884	99.34953773626526	20.49257165737742	38.335842605100666	4.00500173741748	18.49839514799973	3.9403951447351306	30.923313463541227	18.313961116909073	13.8936859491246	13.76172134818337	18.70699800424156	15.839910907707697	6.20935098281392	323.9964574051431	400.32009149764684
843	3994.74256708511	2207.6793347472963	1097.8080921385222	74.08007655487289	1.4626455595202645	17.044712864400175	3.9978686827490773	271.14902959491866	45.34532341574118	1582.833972267682	0.10731081314844094	0.022026646791801205	0.21991930115397174	0.008370904214075683	2.5305344964834564	0.4245478888698419	0.20077861381679735	8.085668289594063	15.897074961917879	320.99232673289947	18.247752687712122	36.87963101927501	5.23127453193752	18.780802335874807	164.4082162048615	23.944642570360667	44.12877999856849	19.4686472618468	26.76092715932925	3.479383022529211	45.13192354703337	23.046816632987845	20.097029397832113	19.97853556801414	26.71737068776283	15.08506228504119	7.9899934975647655	658.8240300885556	387.5171041520758
1087	1909.1852240300634	1740.948603941675	451.80335714063295	67.25181872719467	0.293626124657367	0.2428381742137546	0.7031869063913323	102.54743551955363	4.662969832203245	428.5994212924317	0.02156287471708184	0.01711457662574252	0.12097380993409361	0.004926818186334578	0.3539825721113033	0.3158321499104094	0.015627194421637982	0.7985958026558208	11.832528323751577	10.139676267960619	27.659353226689543	24.02023600405278	10.14233172359619	31.752626105852293	82.33345843182914	32.42535426236802	75.38799143366481	5.848993741066963	31.61150162335647	13.030554939211441	136.37130075925947	45.13730788814638	39.350171330827955	39.063998646521576	57.51596729286854	42.81830025768378	14.130383309322736	423.91149412954684	529.8123489803512
1160	2826.1163112342892	1835.3591284740264	881.3010417025837	107.6570323336252	0.2710079572381275	0.3688619502694823	1.6327357452391735	109.12246719851935	4.969876447489988	479.36328033829557	0.01846720400598559	0.01711457662574252	0.13329184789271914	0.009216522561457028	0.8964131145724736	0.605392102850598	0.07325636986685194	2.0669703103957384	4.688160316605314	3.976842938115684	15.479749828516475	15.249940641692717	4.665877635050501	22.629239548671123	85.35797438225892	22.18811518079296	53.17557811713021	3.764701539392189	29.71219025303699	4.748411513886771	43.82390706602686	30.64862458232683	26.730264625334016	29.665053690128566	42.25827840324178	28.27049665423556	8.900806694400954	426.844027207664	358.4467395790371
1189	1530.1775574539186	1174.3641721010215	379.0524766344405	125.42345355013725	0.4576144835344914	0.2440845326816479	1.8075438399211199	190.69114209123617	2.0931412588476705	613.9341247433139	0.026812379161320874	0.01711457662574252	0.2503927384538244	0.0182116078976	0.5029116280903362	0.1365382693484907	0.05379847956616854	0.8374612601798757	2.8668282714598736	9.505829817324225	22.680609848024556	13.86951182382327	4.937733763370461	23.19913284938156	90.53608375934775	17.95352789077516	45.55426721740185	3.2754936519659967	25.034713295519126	5.344950462446142	59.61713971187907	27.51536648455542	25.776538966269406	22.81516455822164	35.047344737234404	23.951093128636064	6.995224561740674	436.35263181638095	377.00458652941467
751	3004.994408398309	1416.1971085100158	1001.4474433284166	33.90692953874402	0.45256878499916137	9.374634447774138	0.8296859231766743	83.42496707133667	35.78052291866358	453.17296947864725	0.038469740162438724	0.017768509008218338	0.07897902817162643	0.008370904214075683	4.092194093500597	1.755850625889439	0.2363180311792614	2.233927906209873	4.862897395345945	10.139676267960619	20.217825930418297	19.586713288195753	3.201471727818864	13.101305076942374	69.04356270424454	12.23964819820399	36.937097785613915	10.841101550861588	13.670845802150062	5.664140843201721	18.70807766067409	12.798962465842157	11.689977209201057	10.876179372997493	15.341881582442523	15.586264063747503	10.673752109423134	189.07023906046658	266.5062993925127
829	3032.935173374835	1958.062469462807	863.6704534532395	55.42034442216184	0.6677604776315066	4.193793178437531	2.231413992765955	154.289299514396	36.36915530893833	447.8165001047757	0.0578314186244927	0.039435314958160196	0.2216580590768423	0.01612527903629702	1.680961048423771	0.47700233260597413	0.2637245417986455	1.4015273876979721	6.815690462613166	93.76176858226385	24.333301555625216	65.29429350811927	13.106582328777666	32.91540377927835	155.125617465316	25.060894444939283	84.1421477597702	8.453792353527897	33.22241077929004	3.0453472245124575	51.96439878068953	19.56579642924634	58.707365747946156	42.70128300288951	65.15822526495397	64.84987134492239	22.646766051712067	330.99755766574276	248.39456393519163
877	3228.415102856943	1322.4728793917222	690.7792717730615	74.08007655487289	0.2356404767456212	0.35937555949175815	1.102781435840147	120.60849259396485	8.098431875906524	320.99341352437824	0.011776680996115455	0.01711457662574252	0.12683508589741652	0.006662691488626309	0.15600887769748847	0.17153611259075696	0.07517438274721756	0.6132728248093025	4.516976244950698	3.790472567461393	20.792281189789783	23.42468824410318	3.680563623469065	20.60782192949713	102.38315628112903	20.445760932688525	48.404921363404476	4.102547335895516	29.029142799190616	2.5773761413858605	40.047569686969354	22.045573462990916	19.715231748031776	24.120010962371612	28.18419905666469	19.867624046900083	6.942840757132719	542.5654137810886	319.8440282531303
1024	4087.111958485787	2496.5187089441133	2239.699260409735	79.71518741058819	2.33792733250211	91.34594672238475	3.688977391346419	75.61991024356253	240.9607390874992	855.4503828159948	0.2873726742908016	0.13905444993786603	0.40556932270919804	0.009040363001685666	104.16696203768917	77.53007561288533	5.368062466429309	140.19208436486093	34.90780080952284	238.8631888440857	7.231074455146052	36.080321404829846	5.72549504905942	12.744358700494303	70.24330285485283	12.760990599360438	45.526380466438546	40.93800608772738	14.57087243801105	5.664140843201721	16.50658089857981	18.164246557506395	43.109896928356946	20.774120873117045	24.76819881443796	35.72999899103644	34.34439843775136	405.24609829913715	292.9695446841873
764	3985.0466475493195	1549.2779256834115	456.05205685525317	74.08007655487289	0.3232713242280876	7.616377791868586	0.5977479498376143	133.68219978153675	45.433338616918824	422.2222772853415	0.016849732093209807	0.00870481113030881	0.04103593461843956	0.008370904214075683	0.29412836801892167	0.07807291438160943	0.09157350204697527	0.23899464775233276	22.96140374979152	6.2728084708332625	18.2271212775059	35.7982918213977	18.36751529330964	28.902156828256366	140.9338599403764	58.409862153759555	118.2090450944197	25.605347295308768	29.319513516838825	14.038545686122875	152.66658664674955	21.487962168691887	133.8578535833709	78.81383740685696	165.81783701749123	99.10590966074746	7.576238385960796	876.2067876635455	970.4667550106432
816	3604.1717494380378	2445.17161087374	845.8761789219808	22.316850132263134	0.343128028856429	2.1882444741885294	1.0296526996205595	91.80904801734889	13.76564620744762	682.2826018567525	0.0347975935772155	0.01057005484539223	0.14400310985253884	0.008114076944224302	0.18868284578561942	0.34933604998076884	0.055569278692705365	1.4369830627827196	10.742767676790821	13.076216628012988	14.5488249231713	50.94372209332225	6.681358070439993	22.24852347271796	113.39191573319593	34.58060489793973	47.70950234223875	5.004067045549167	13.954371737286657	5.9833312239572995	46.42300366125619	60.27792080181736	276.89743501182784	159.59073452170992	336.79669050949246	209.46076785163146	12.047240816528598	643.2740861750204	909.4277820852976
875	2370.4723739128935	1655.7268664704343	719.8796733043232	175.2212148858905	0.3935228727156088	0.09963166648112519	1.2845828103694439	133.85363887638613	21.76446326057051	435.0140122253554	0.014978916381185026	0.01711457662574252	0.16965431914284745	0.0074632177710597675	0.12633315883815482	0.027938403200007136	0.037893974319944554	0.28427964157584273	10.635552572759446	28.421507215199693	41.62155031344923	41.28342965080188	6.480758416768176	43.533460654749184	137.1288407487802	43.822931619119196	115.04930425240978	5.325955247061309	38.36970368080825	9.369419559840873	100.78393877173447	49.44541706328661	60.72209000236997	52.06856810420929	81.38311429194333	51.144399793571296	8.825033840361417	708.6272423382933	431.0416431580046
1022	3727.411572581573	3238.9986801315094	638.2891921311431	74.08007655487289	2.3133046836236923	105.94228682464443	3.3961961241200345	37.92946444162385	162.23499035060328	990.7943106553886	0.24914591081015808	0.05448498380276599	0.30296130116811526	0.003385102899173171	26.31535151968005	2.0792047218838943	0.20502370541393064	26.828312575496057	52.73703737716789	147.65975149787445	11.663957334272544	36.25767044798379	5.787299426628353	14.746360828633621	67.60784277081572	22.607636750202122	35.19532497763708	44.562901272685345	14.889303222809215	3.0902504691417843	40.40232725860712	8.955425987368153	264.9420408431553	157.4777255150483	232.57992049166026	151.14658508008904	27.74722507919552	983.6297613521688	687.2539880937021
640	2465.745627222228	1765.634039412855	1705.9143020362924	771.9431708976967	0.6253937685062073	2.082576998260479	2.4519798584256196	112.09256976960005	37.35128539239179	486.97577071004315	0.019422695464819704	0.016460644243266702	0.1105656809314533	0.009410988008004426	0.5448381794643657	2.3133238826391036	0.13176038091044845	3.474054264221238	16.79201750803276	6.202571445503077	17.006644988969928	57.46714292314762	10.116719026467146	19.21538827794196	126.31071943637632	26.602419851678235	53.35893560467877	11.099287901959155	26.51087742335598	9.355818085793176	76.7956355410985	20.79484986034228	19.87741559462544	24.724816643968545	29.21631870642647	28.24899036553287	10.4148287453802	954.0516356574916	690.5714118292186
667	2939.0259538958826	1358.7736915110056	654.1274227625764	106.55075398892299	0.26981747040991527	1.1550950961388613	0.836048560717433	73.50742224675827	7.773388438714888	217.64525477511776	0.009422480700023245	0.007946162036369426	0.038854506998259805	0.008370904214075683	1.097781868690831	0.4252578329253448	0.04383710172007412	0.8125136491193502	8.440630786397024	6.338064169893561	11.124853177570241	65.22168131917809	9.246030450541397	16.026787267320223	89.39585997748742	19.397611485146264	40.43144287177119	6.937541406671127	28.861700670778323	6.580270498140586	55.78814140855291	14.306098901490772	12.949705636677866	17.573665069349406	18.282296777611286	21.07581458267323	8.518889086522815	682.5659743552792	538.4104197286804
716	2892.14016364981	1369.49998628727	976.0782788286223	51.740250996558544	0.42883642035131786	4.614524072923847	1.0247490335711664	53.96008107350937	35.63168774419519	333.44109180742805	0.020844212872812712	0.01373524842134233	0.07318947675139657	0.0033193281280050045	0.47653980945558694	0.41706040381589016	0.114209966854262	0.5508504270120572	11.435524933413646	9.490614118880709	20.193515827023557	46.612791402603364	4.645196414537716	23.565581274456086	214.56812190777555	19.39418777760868	48.85818252824056	4.830360960413109	25.77511041456083	2.6901212046884893	56.03664923349979	31.10053060452768	20.82547893136252	20.546439039949224	29.352381731757895	21.831727401804617	11.58315961287865	608.5484202849385	381.2316888553453
970	2714.8477387152925	1309.2247957764644	576.0968952711283	61.15541364826415	0.1897169245289309	0.08174030690290025	0.7276121717362689	67.72422638097353	2.5924994849781964	117.17041162654151	0.010646223495378847	0.008356067785087979	0.04401918290679288	0.008370904214075683	0.2811965310991763	0.14061860303747725	0.029837854588937056	0.23566966891320948	9.010255639524374	4.051934394013432	28.031622833144667	27.477818324947116	5.201889030668275	26.9354963691313	120.51070596748613	28.555664317941872	71.78067508585521	4.31539001798915	24.885856768817916	11.141472856700888	119.72113980781172	36.20134342260328	34.26906315279003	33.94409486951919	50.2291081382025	34.29784318988398	10.874709554653915	619.3594337834153	586.9776096696576
