Sample_ID	643	671	745	915	680	940	1028	1124	1161	1192	1223	641	676	711	920	677	748	794	958	843	1087	1160	1189	751	829	1024	764	816	875	1022	640	667	716	970	790	1026	1097	1140
Acetic Acid	0.4762151309202014	-0.169713547854864	0.0456626643798359	-0.3521642474451722	0.129041048430867	-0.119042132202778	-0.0099989162280889	-0.0662732013721601	0.1116077594712534	-0.0352225531620146	-0.0101120049370787	-0.006394935913841	-0.179605469805566	0.1426109874645989	0.043389418254808	0.18375817867525	-0.0991563962336776	-0.0140991300862743	-0.0705026523552981	0.3499537116539122	-0.1603205815849794	0.0864595230868112	-0.2760926531557441	-0.081836926324409	-0.0751462643625613	0.1569831906869702	0.1284628528182634	0.0476405004036744	-0.2503943008864708	0.0742909476645328	-0.0730439541032269	0.0466409006228109	0.0352176320056223	-0.0088145785252063	-0.1258063626585684	-0.0614899534879995	0.1525295422470034	0.0347667738995645
Propionic Acid	0.6057813738878983	-0.5668386395735302	0.0763031229232971	-0.1152458572376638	0.3506434291749818	-0.1402193286517741	-0.2104241005232078	-0.0896259518984438	0.1009989052732063	0.07639182498139	-0.0877647783561524	0.2278668702001654	-0.0713646743270231	0.2204458214851768	-0.3769480173583193	-0.1029850164718515	0.0066090094132031	0.0408325622281385	0.0555434448305098	0.1957953534205528	0.0095471675506003	0.0492112160225467	-0.2545537369937002	-0.2236631618990543	0.0113906175868176	0.2122725443122363	-0.2540642458431129	0.1025040753526567	-0.206785523945672	0.3583456944361282	0.1421148724963492	-0.0410891936569978	-0.0359483760369096	-0.0650773028024416	0.1176412665821478	-0.1530633980406197	-0.0593966317284104	0.0948187631868824
Butyric Acid	0.5900154219851755	-0.2619442585942702	0.0687680818051637	-0.3968392451960675	0.3807117290117431	-0.3159074149284896	-0.0648043140832535	-0.193213857978218	0.1334316188424914	-0.0287578023327456	0.0885400414684721	0.4683453195819999	-0.6920475985897382	0.4200784508109033	-0.1963761718031654	-0.3178064399841781	0.1282588984350177	0.2199679988616545	-0.0304204573124941	0.3489596434561727	-0.2242330481825773	0.1810222090995034	-0.3057488043730988	-0.2072285131470431	-0.3174012802725985	0.5246297934196417	-0.204494073857984	0.1667005780775379	0.0568380928171309	-0.019044597036685	0.5170117034549002	-0.2391298749550449	0.0369405954033521	-0.3148224239032074	0.1218902748576598	-0.4547556853515366	0.3423884698689694	-0.0095230593750927
Isovaleric acid	1.006674997663305	-0.5163028396576164	-0.6750053386020345	0.1846331805963478	0.5319890809551675	-0.5071122496032542	-0.0248768313519132	-0.2632665444750302	0.1352396090163339	0.1861802254235142	-0.0581532899648184	0.9083719704991324	-0.3027906568330441	-0.3027906568330441	-0.3027906568330441	0.1556578896645766	0.423176119565088	-0.3793489316785942	-0.1994850775510704	-0.1639704771863045	-0.2320408870612734	0.1307250616695664	0.2652863025780109	-0.2574174712066331	0.0046815909832122	0.2527358802234206	-0.0326586059144442	-0.6527570440106192	0.7180742558395083	-0.0326586059144442	1.905552232385975	-0.3221009177959384	-0.8437800515244603	-0.7396712630655764	-0.0064341960964415	-0.4521015469420448	-0.0745322644463271	0.5330680074848136
alpha-Muricholic acid	-0.010355528907267	-0.3819391511995803	-0.1578118915462617	0.5501065716531086	0.7309856649111321	-0.876235106647361	0.1452494417362292	0.2538181758879926	-0.0378470779508359	-0.4294313571057113	0.2134602591685546	-0.0304741494916532	-0.353412555829975	0.7511992539509618	-0.367312548629333	-0.1533369733115399	-0.2282010638050602	0.33110368877087	0.05043434834573	0.9573148873731464	-0.3995962605511076	-0.4438507936389768	-0.113867833183062	-0.6428480645864386	-0.3359046898324737	0.9787527544189124	-0.4978861449063675	-0.4615433820236824	-0.3732198586919281	1.3326493856219783	0.4025557694770676	-0.1732517981187251	0.1128770422981802	-0.3421810136565227	0.4912084373442978	-0.6304794542103107	0.6692668847550933	-0.5299958678890804
Cholic Acid	-0.4201178917492106	-0.892293745534442	0.8661602637992414	0.4462513734844079	2.774655393128771	-2.380356998485559	-0.394298394643211	0.3720432241220829	-0.3275244034369978	-0.6015123606735672	0.5569935399884827	-1.263306105670886	-2.1158270745536214	3.375452519446836	0.003680660777672	-0.7140598579141543	-0.7699633020075324	1.5800888660783767	-0.096065706156688	2.199256422066194	-0.757117879966162	-0.6857441101556321	-0.7563944319444003	-0.7193760457735543	-1.5713765175826548	2.290752563356209	-0.0570515465992417	-1.2110122507357302	-2.130879135800991	3.398942933135963	0.1448611526579848	-0.2033946156762113	0.8097772788949426	-0.7512438158767162	0.4546934100676328	-0.9287154871312328	1.5590634599707296	-1.0850413829071297
Hyocholic Acid	0.0062474953068139	-0.6595296642498181	-0.0698699755995498	0.7231521445425534	-0.1514231546213899	-0.203351920741841	0.3547750753632311	0.2552367719991524	-0.0258684886963361	-0.3791362568498874	0.1497679735470711	0.08521540667042	0.0387883694560799	0.0082598767789578	-0.1322636529054573	0.1549032556086691	-0.0213697017063447	-0.1906612699185869	0.0571277160162626	0.6875822130260478	-0.5737147976624004	-0.094302451814875	-0.0195649635487724	-0.583404891521375	0.0619664389145588	0.5214384526068161	-0.4504751054032332	-0.1974278868554876	-0.0665529916038528	0.7144559838625736	0.5307058074720985	-0.1906137396883134	-0.085269918094047	-0.254822149689738	0.3834802111967562	-0.2762550129365365	0.108044754165602	-0.2152699524258217
Lithocholic Acid	0.5412644379149327	-1.2741111318927882	-0.5113145058811212	1.2441611998589777	-0.5323980451962007	0.3792831246115358	0.1531149205846651	0.2299919592067818	-0.3156168317215008	0.0954835051342167	-0.0098586326194979	0.2173191995704408	0.3668051416723993	-0.1737324179716586	-0.4103919232711817	0.0961268479699076	-0.1964334022261723	-0.2566022966171301	0.3569088508733947	0.4973148074273839	-0.3478988510119415	-0.3037668301728261	0.1543508737573833	-0.1308022779897956	0.3213036157452184	-0.1905013377554229	0.2488861026636522	-0.0242061872962477	0.2499043988002683	-0.4745843141676728	0.259830954204757	-0.0166956030949632	-0.1800160959139326	-0.0631192551958611	0.2313461114919838	0.299150095205241	-0.2829783321040922	-0.2475178745931325
Chenodeoxycholic acid	-0.3964077146372544	-0.679859063484912	-0.0222072567632949	1.09847403488546	1.7433766378802829	-1.6026056761001146	-0.1407709617801681	0.5175282388331519	-0.0850668873195695	-0.4241903956739172	-0.008270955839665	-0.3240992153872312	-1.0919723173385267	1.7459701521112962	-0.3298986193855381	-0.5296697959186283	0.3559084039237596	0.4527461934613204	-0.2789848014664512	1.04109749330566	-0.303389375652441	-0.2867316327812432	-0.4509764848719763	-0.735158313511369	-0.7204758342075394	1.455634147718908	0.0231489929519547	-0.8962229148905305	-0.6032906066354946	1.4763645285740703	0.5806936059714276	-0.4202840128179123	0.5381050778777794	-0.6985146710312947	0.2080107084482949	-0.8121358486167036	1.2601798084034996	-0.6560546682350906
